HOG	OG	Gene Tree Parent Clade	a99_genome_proteins	c_sorokiniana_genome_proteins	c_variabilis_genome_proteins	c_vulgaris_genome_proteins	m_conductrix_genome_proteins
N3.HOG0007264	OG0006215	n0			XP_005845366.1	KAI3436056.1	
N3.HOG0007265	OG0006216	n0			XP_005846403.1	KAI3435980.1	
N3.HOG0007266	OG0006217	n0			XP_005847792.1	KAI3425883.1	
N3.HOG0007267	OG0006218	n0			XP_005845407.1	KAI3436236.1	
N3.HOG0007268	OG0006219	n0			XP_005845412.1	KAI3436223.1	
N3.HOG0007269	OG0006220	n0				KAI3436213.1	
N3.HOG0007270	OG0006221	n0			XP_005845417.1	KAI3436214.1	
N3.HOG0007271	OG0006222	n0				KAI3427230.1	
N3.HOG0007272	OG0006223	n0				KAI3428206.1	
N3.HOG0007273	OG0006224	n0			XP_005845381.1	KAI3436299.1	
N3.HOG0007274	OG0006225	n0			XP_005845250.1		
N3.HOG0007275	OG0006226	n0			XP_005845251.1	KAI3436287.1	
N3.HOG0007276	OG0006227	n0			XP_005845387.1	KAI3436288.1	
N3.HOG0007277	OG0006228	n0			XP_005842999.1	KAI3436324.1	
N3.HOG0007278	OG0006229	n0			XP_005843024.1	KAI3436331.1	
N3.HOG0007279	OG0006230	n0				KAI3436345.1	
N3.HOG0007280	OG0006231	n0				KAI3436291.1	
N3.HOG0007281	OG0006232	n0			XP_005843005.1	KAI3439138.1, KAI3429900.1	
N3.HOG0007282	OG0006233	n0			XP_005844325.1	KAI3432885.1	
N3.HOG0007283	OG0006234	n0				KAI3432810.1	
N3.HOG0007284	OG0006235	n0				KAI3432811.1	
N3.HOG0007285	OG0006236	n0			XP_005844399.1	KAI3432799.1	
N3.HOG0007286	OG0006237	n0			XP_005843513.1	KAI3432683.1	
N3.HOG0007287	OG0006238	n0				KAI3432660.1	
N3.HOG0007288	OG0006239	n0			XP_005844191.1	KAI3432303.1	
N3.HOG0007289	OG0006240	n0			XP_005844181.1	KAI3432270.1	
N3.HOG0007290	OG0006241	n0			XP_005844255.1	KAI3432225.1	
N3.HOG0007291	OG0006242	n0			XP_005844170.1	KAI3432220.1	
N3.HOG0007292	OG0006243	n0				KAI3432587.1	
N3.HOG0007293	OG0006244	n0			XP_005845178.1	KAI3424799.1	
N3.HOG0007294	OG0006245	n0				KAI3438181.1	
N3.HOG0007295	OG0006246	n0				KAI3424243.1	
N3.HOG0007296	OG0006247	n0			XP_005850436.1	KAI3428352.1	
N3.HOG0007297	OG0006248	n0			XP_005848099.1		
N3.HOG0007298	OG0006249	n0			XP_005845658.1	KAI3424137.1	
N3.HOG0007299	OG0006250	n0			XP_005845709.1	KAI3424227.1	
N3.HOG0007300	OG0006251	n0				KAI3424176.1	
N3.HOG0007301	OG0006252	n0			XP_005846865.1	KAI3438272.1	
N3.HOG0007302	OG0006253	n0			XP_005846591.1	KAI3423865.1	
N3.HOG0007303	OG0006254	n0			XP_005845082.1	KAI3424812.1	
N3.HOG0007304	OG0006255	n0				KAI3424056.1	
N3.HOG0007305	OG0006256	n0			XP_005845585.1	KAI3424069.1	
N3.HOG0007306	OG0006257	n0			XP_005845686.1	KAI3424062.1	
N3.HOG0007307	OG0006258	n0			XP_005845690.1	KAI3424053.1	
N3.HOG0007308	OG0006259	n0			XP_005845517.1		
N3.HOG0007309	OG0006260	n0			XP_005845573.1	KAI3424098.1, KAI3424089.1	
N3.HOG0007310	OG0006261	n0			XP_005845580.1	KAI3424083.1	
N3.HOG0007311	OG0006262	n0			XP_005845711.1	KAI3424233.1	
N3.HOG0007312	OG0006263	n0				KAI3428205.1	
N3.HOG0007313	OG0006264	n0			XP_005845578.1	KAI3424084.1	
N3.HOG0007314	OG0006265	n0				KAI3424199.1	
N3.HOG0007315	OG0006266	n0			XP_005843191.1		
N3.HOG0007316	OG0006267	n0			XP_005849101.1	KAI3434849.1	
N3.HOG0007317	OG0006268	n0			XP_005848899.1		
N3.HOG0007318	OG0006269	n0			XP_005843214.1	KAI3427321.1	
N3.HOG0007319	OG0006270	n0			XP_005843208.1		
N3.HOG0007320	OG0006271	n0				KAI3427212.1	
N3.HOG0007321	OG0006272	n0				KAI3429887.1	
N3.HOG0007322	OG0006273	n0			XP_005843165.1	KAI3427430.1	
N3.HOG0007323	OG0006274	n0			XP_005844814.1	KAI3430888.1	
N3.HOG0007324	OG0006275	n0			XP_005845057.1	KAI3424754.1	
N3.HOG0007325	OG0006276	n0			XP_005844786.1	KAI3430833.1	
N3.HOG0007326	OG0006277	n0			XP_005844799.1	KAI3430859.1	
N3.HOG0007327	OG0006278	n0			XP_005844719.1	KAI3430851.1	
N3.HOG0007328	OG0006279	n0				KAI3430840.1	
N3.HOG0007329	OG0006280	n0			XP_005844050.1	KAI3430689.1	
N3.HOG0007330	OG0006281	n0			XP_005844437.1	KAI3432426.1	
N3.HOG0007331	OG0006282	n0				KAI3430897.1	
N3.HOG0007332	OG0006283	n0				KAI3433754.1	
N3.HOG0007333	OG0006284	n0			XP_005843332.1		
N3.HOG0007334	OG0006286	n0				KAI3430522.1	
N3.HOG0007335	OG0006287	n0			XP_005843375.1	KAI3430511.1	
N3.HOG0007336	OG0006288	n0			XP_005844066.1	KAI3430546.1	
N3.HOG0007337	OG0006289	n0			XP_005842928.1	KAI3430725.1	
N3.HOG0007338	OG0006290	n0			XP_005852036.1		
N3.HOG0007339	OG0006291	n0			XP_005842923.1	KAI3430998.1	
N3.HOG0007340	OG0006292	n0			XP_005842954.1	KAI3430997.1	
N3.HOG0007341	OG0006293	n0			XP_005842925.1	KAI3431001.1	
N3.HOG0007342	OG0006294	n0			XP_005844075.1	KAI3430563.1	
N3.HOG0007343	OG0006295	n0			XP_005844078.1		
N3.HOG0007344	OG0006296	n0			XP_005848646.1	KAI3427168.1	
N3.HOG0007345	OG0006297	n0				KAI3430577.1	
N3.HOG0007346	OG0006298	n0			XP_005844723.1	KAI3430857.1	
N3.HOG0007347	OG0006299	n0			XP_005848061.1		
N3.HOG0007348	OG0006300	n0			XP_005843675.1	KAI3433561.1	
N3.HOG0007349	OG0006301	n0			XP_005843393.1	KAI3432562.1	
N3.HOG0007350	OG0006302	n0				KAI3426308.1	
N3.HOG0007351	OG0006303	n0				KAI3426309.1	
N3.HOG0007352	OG0006304	n0			XP_005848305.1	KAI3426324.1	
N3.HOG0007353	OG0006305	n0			XP_005848501.1	KAI3426334.1	
N3.HOG0007354	OG0006306	n0				KAI3432657.1	
N3.HOG0007355	OG0006307	n0				KAI3426482.1	
N3.HOG0007356	OG0006308	n0				KAI3426512.1	
N3.HOG0007357	OG0006309	n0			XP_005849641.1	KAI3438788.1	
N3.HOG0007358	OG0006310	n0			XP_005846016.1	KAI3426209.1	
N3.HOG0007359	OG0006311	n0				KAI3426497.1	
N3.HOG0007360	OG0006312	n0			XP_005844240.1	KAI3426086.1	
N3.HOG0007361	OG0006313	n0				KAI3424769.1	
N3.HOG0007362	OG0006314	n0			XP_005847809.1	KAI3425914.1	
N3.HOG0007363	OG0006315	n0				KAI3425913.1	
N3.HOG0007364	OG0006316	n0			XP_005847817.1	KAI3425935.1	
N3.HOG0007365	OG0006317	n0				KAI3426005.1	
N3.HOG0007366	OG0006318	n0			XP_005847841.1	KAI3425986.1	
N3.HOG0007367	OG0006319	n0			XP_005844150.1	KAI3426068.1	
N3.HOG0007368	OG0006320	n0				KAI3426075.1	
N3.HOG0007369	OG0006321	n0			XP_005848287.1		
N3.HOG0007370	OG0006322	n0			XP_005846295.1	KAI3435836.1	
N3.HOG0007371	OG0006323	n0			XP_005848486.1	KAI3426301.1	
N3.HOG0007372	OG0006324	n0			XP_005848295.1	KAI3426321.1	
N3.HOG0007373	OG0006326	n0				KAI3438057.1	
N3.HOG0007374	OG0006327	n0				KAI3438054.1	
N3.HOG0007375	OG0006328	n0			XP_005847155.1		
N3.HOG0007376	OG0006329	n0			XP_005845687.1	KAI3424060.1	
N3.HOG0007377	OG0006330	n0				KAI3438537.1	
N3.HOG0007378	OG0006331	n0				KAI3438037.1	
N3.HOG0007379	OG0006332	n0				KAI3438007.1	
N3.HOG0007380	OG0006333	n0			XP_005847179.1	KAI3438005.1	
N3.HOG0007381	OG0006334	n0			XP_005847100.1	KAI3438139.1	
N3.HOG0007382	OG0006335	n0				KAI3438131.1	
N3.HOG0007383	OG0006336	n0			XP_005842963.1		
N3.HOG0007384	OG0006337	n0			XP_005848030.1	KAI3437923.1	
N3.HOG0007385	OG0006338	n0			XP_005847005.1	KAI3437945.1	
N3.HOG0007386	OG0006339	n0			XP_005847208.1	KAI3437949.1	
N3.HOG0007387	OG0006340	n0			XP_005843217.1	KAI3431865.1	
N3.HOG0007388	OG0006341	n0			XP_005848054.1	KAI3437871.1	
N3.HOG0007389	OG0006342	n0			XP_005847885.1	KAI3437892.1	
N3.HOG0007390	OG0006343	n0				KAI3433689.1	
N3.HOG0007391	OG0006344	n0			XP_005847213.1	KAI3437940.1	
N3.HOG0007392	OG0006345	n0				KAI3437860.1	
N3.HOG0007393	OG0006346	n0			XP_005848075.1	KAI3437830.1	
N3.HOG0007394	OG0006347	n0				KAI3437835.1	
N3.HOG0007395	OG0006348	n0			XP_005847970.1	KAI3437711.1	
N3.HOG0007396	OG0006349	n0				KAI3437894.1	
N3.HOG0007397	OG0006350	n0				KAI3437876.1	
N3.HOG0007398	OG0006351	n0			XP_005847875.1	KAI3437908.1	
N3.HOG0007399	OG0006352	n0			XP_005848245.1		
N3.HOG0007400	OG0006353	n0			XP_005847590.1	KAI3425811.1	
N3.HOG0007401	OG0006354	n0			XP_005847750.1	KAI3425800.1	
N3.HOG0007402	OG0006355	n0				KAI3425755.1	
N3.HOG0007403	OG0006357	n0			XP_005847581.1	KAI3425789.1	
N3.HOG0007404	OG0006358	n0			XP_005847801.1	KAI3425901.1	
N3.HOG0007405	OG0006359	n0			XP_005847803.1	KAI3425906.1	
N3.HOG0007406	OG0006360	n0			XP_005847766.1	KAI3425826.1	
N3.HOG0007407	OG0006361	n0			XP_005845927.1	KAI3425141.1	
N3.HOG0007408	OG0006362	n0			XP_005847752.1	KAI3425804.1	
N3.HOG0007409	OG0006363	n0			XP_005847670.1	KAI3425969.1	
N3.HOG0007410	OG0006364	n0			XP_005847673.1		
N3.HOG0007411	OG0006365	n0				KAI3426021.1	
N3.HOG0007412	OG0006366	n0			XP_005847690.1	KAI3426019.1	
N3.HOG0007413	OG0006367	n0				KAI3425993.1	
N3.HOG0007414	OG0006368	n0			XP_005847689.1	KAI3426014.1	
N3.HOG0007415	OG0006369	n0			XP_005847666.1	KAI3425959.1	
N3.HOG0007416	OG0006370	n0			XP_005843120.1	KAI3424474.1	
N3.HOG0007417	OG0006371	n0				KAI3424475.1	
N3.HOG0007418	OG0006372	n0			XP_005843158.1	KAI3424476.1	
N3.HOG0007419	OG0006373	n0			XP_005847357.1	KAI3428409.1	
N3.HOG0007420	OG0006374	n0			XP_005846073.1	KAI3431257.1	
N3.HOG0007421	OG0006375	n0			XP_005843678.1	KAI3424306.1	
N3.HOG0007422	OG0006376	n0				KAI3424361.1	
N3.HOG0007423	OG0006377	n0			XP_005843731.1	KAI3424322.1	
N3.HOG0007424	OG0006378	n0				KAI3424294.1	
N3.HOG0007425	OG0006379	n0			XP_005845056.1	KAI3424757.1	
N3.HOG0007426	OG0006380	n0				KAI3424278.1	
N3.HOG0007427	OG0006381	n0				KAI3424284.1	
N3.HOG0007428	OG0006382	n0			XP_005851321.1	KAI3433331.1	
N3.HOG0007429	OG0006384	n0			XP_005850468.1	KAI3428810.1	
N3.HOG0007430	OG0006385	n0			XP_005850203.1	KAI3428820.1	
N3.HOG0007431	OG0006386	n0			XP_005850205.1	KAI3428827.1	
N3.HOG0007432	OG0006387	n0			XP_005850207.1		
N3.HOG0007433	OG0006388	n0			XP_005850210.1	KAI3428809.1	
N3.HOG0007434	OG0006389	n0				KAI3427423.1	
N3.HOG0007435	OG0006390	n0				KAI3427411.1	
N3.HOG0007436	OG0006391	n0				KAI3427354.1	
N3.HOG0007437	OG0006392	n0			XP_005843162.1	KAI3427437.1	
N3.HOG0007438	OG0006393	n0			XP_005850796.1	KAI3435552.1	
N3.HOG0007439	OG0006394	n0			XP_005850776.1	KAI3435556.1	
N3.HOG0007440	OG0006395	n0			XP_005850499.1	KAI3435545.1	
N3.HOG0007441	OG0006396	n0			XP_005850781.1	KAI3435569.1	
N3.HOG0007442	OG0006397	n0			XP_005850480.1	KAI3435567.1	
N3.HOG0007443	OG0006398	n0			XP_005846396.1	KAI3425718.1	
N3.HOG0007444	OG0006399	n0			XP_005850503.1	KAI3435542.1	
N3.HOG0007445	OG0006401	n0			XP_005850481.1	KAI3435568.1	
N3.HOG0007446	OG0006402	n0				KAI3429640.1, KAI3429641.1	
N3.HOG0007447	OG0006403	n0			XP_005844950.1	KAI3431722.1	
N3.HOG0007448	OG0006404	n0			XP_005842951.1	KAI3430990.1	
N3.HOG0007449	OG0006405	n0			XP_005844134.1	KAI3430705.1	
N3.HOG0007450	OG0006406	n0			XP_005842920.1	KAI3430991.1	
N3.HOG0007451	OG0006407	n0			XP_005843976.1		
N3.HOG0007452	OG0006408	n0			XP_005844040.1	KAI3430678.1	
N3.HOG0007453	OG0006409	n0			XP_005842929.1	KAI3430722.1	
N3.HOG0007454	OG0006410	n0			XP_005843663.1	KAI3424342.1	
N3.HOG0007455	OG0006411	n0			XP_005843684.1	KAI3424291.1	
N3.HOG0007456	OG0006413	n0			XP_005843689.1	KAI3424282.1	
N3.HOG0007457	OG0006415	n0			XP_005851743.1	KAI3429429.1	
N3.HOG0007458	OG0006417	n0			XP_005844551.1	KAI3430213.1	
N3.HOG0007459	OG0006418	n0			XP_005844651.1	KAI3430215.1	
N3.HOG0007460	OG0006419	n0			XP_005844580.1	KAI3430370.1	
N3.HOG0007461	OG0006420	n0			XP_005844579.1	KAI3430372.1	
N3.HOG0007462	OG0006421	n0			XP_005850972.1		
N3.HOG0007463	OG0006422	n0			XP_005844583.1	KAI3430364.1	
N3.HOG0007464	OG0006423	n0			XP_005844520.1	KAI3430284.1	
N3.HOG0007465	OG0006425	n0			XP_005844497.1	KAI3430349.1	
N3.HOG0007466	OG0006426	n0			XP_005844484.1	KAI3430381.1	
N3.HOG0007467	OG0006427	n0			XP_005844649.1	KAI3430217.1	
N3.HOG0007468	OG0006429	n0			XP_005844603.1	KAI3430311.1	
N3.HOG0007469	OG0006430	n0			XP_005847738.1	KAI3425772.1	
N3.HOG0007470	OG0006431	n0			XP_005847568.1	KAI3425773.1	
N3.HOG0007471	OG0006432	n0				KAI3439080.1, KAI3439075.1	
N3.HOG0007472	OG0006433	n0			XP_005842756.1		
N3.HOG0007473	OG0006434	n0			XP_005842899.1	KAI3434394.1	
N3.HOG0007474	OG0006435	n0			XP_005847566.1	KAI3425770.1	
N3.HOG0007475	OG0006436	n0			XP_005843923.1	KAI3434538.1	
N3.HOG0007476	OG0006437	n0			XP_005843425.1	KAI3439074.1	
N3.HOG0007477	OG0006439	n0			XP_005848003.1	KAI3437627.1	
N3.HOG0007478	OG0006440	n0			XP_005848166.1	KAI3432741.1, KAI3437628.1	
N3.HOG0007479	OG0006441	n0			XP_005845575.1	KAI3424154.1	
N3.HOG0007480	OG0006442	n0			XP_005847953.1	KAI3437754.1	
N3.HOG0007481	OG0006443	n0			XP_005848121.1	KAI3437732.1	
N3.HOG0007482	OG0006445	n0			XP_005848189.1	KAI3437587.1	
N3.HOG0007483	OG0006446	n0			XP_005848001.1	KAI3437632.1	
N3.HOG0007484	OG0006447	n0			XP_005848182.1	KAI3437592.1	
N3.HOG0007485	OG0006448	n0			XP_005847974.1	KAI3437705.1, KAI3437706.1	
N3.HOG0007486	OG0006449	n0			XP_005848172.1	KAI3437622.1	
N3.HOG0007487	OG0006450	n0			XP_005848136.1	KAI3437699.1	
N3.HOG0007488	OG0006451	n0			XP_005848133.1	KAI3437704.1	
N3.HOG0007489	OG0006452	n0			XP_005844776.1	KAI3430818.1	
N3.HOG0007490	OG0006453	n0			XP_005844792.1	KAI3430842.1	
N3.HOG0007491	OG0006454	n0			XP_005844761.1	KAI3430790.1	
N3.HOG0007492	OG0006455	n0			XP_005844759.1	KAI3430775.1	
N3.HOG0007493	OG0006456	n0			XP_005844662.1	KAI3430750.1	
N3.HOG0007494	OG0006457	n0			XP_005844717.1	KAI3430849.1	
N3.HOG0007495	OG0006458	n0			XP_005844684.1	KAI3430793.1	
N3.HOG0007496	OG0006459	n0				KAI3430826.1	
N3.HOG0007497	OG0006460	n0				KAI3430817.1	
N3.HOG0007498	OG0006461	n0				KAI3430815.1	
N3.HOG0007499	OG0006462	n0			XP_005842931.1	KAI3430976.1	
N3.HOG0007500	OG0006463	n0				KAI3426195.1	
N3.HOG0007501	OG0006464	n0			XP_005844715.1	KAI3430845.1	
N3.HOG0007502	OG0006465	n0			XP_005844663.1	KAI3430752.1	
N3.HOG0007503	OG0006466	n0			XP_005842968.1	KAI3430900.1	
N3.HOG0007504	OG0006467	n0			XP_005844749.1	KAI3430749.1	
N3.HOG0007505	OG0006468	n0			XP_005844798.1, XP_005850997.1	KAI3430856.1	
N3.HOG0007506	OG0006469	n0			XP_005844772.1	KAI3430811.1	
N3.HOG0007507	OG0006470	n0			XP_005844703.1	KAI3430821.1	
N3.HOG0007508	OG0006471	n0			XP_005842932.1	KAI3430974.1	
N3.HOG0007509	OG0006472	n0				KAI3425902.1	
N3.HOG0007510	OG0006473	n0			XP_005846577.1	KAI3423889.1	
N3.HOG0007511	OG0006474	n0			XP_005842592.1	KAI3423984.1	
N3.HOG0007512	OG0006476	n0			XP_005846565.1, XP_005844495.1	KAI3423903.1	
N3.HOG0007513	OG0006477	n0			XP_005846758.1	KAI3423816.1	
N3.HOG0007514	OG0006478	n0			XP_005846597.1	KAI3423852.1	
N3.HOG0007515	OG0006479	n0			XP_005847482.1	KAI3431861.1	
N3.HOG0007516	OG0006480	n0			XP_005842872.1	KAI3423929.1	
N3.HOG0007517	OG0006481	n0			XP_005846585.1	KAI3423871.1	
N3.HOG0007518	OG0006482	n0			XP_005846586.1	KAI3423872.1	
N3.HOG0007519	OG0006483	n0			XP_005849309.1	KAI3434852.1	
N3.HOG0007520	OG0006484	n0			XP_005846744.1	KAI3423844.1	
N3.HOG0007521	OG0006485	n0			XP_005843043.1	KAI3423953.1	
N3.HOG0007522	OG0006486	n0			XP_005846702.1	KAI3423908.1	
N3.HOG0007523	OG0006487	n0			XP_005843418.1	KAI3430437.1	
N3.HOG0007524	OG0006488	n0			XP_005843072.1	KAI3423960.1	
N3.HOG0007525	OG0006489	n0			XP_005844097.1		
N3.HOG0007526	OG0006490	n0			XP_005844560.1	KAI3430419.1	
N3.HOG0007527	OG0006491	n0			XP_005843365.1	KAI3430532.1	
N3.HOG0007528	OG0006492	n0			XP_005844564.1	KAI3430413.1	
N3.HOG0007529	OG0006494	n0			XP_005843997.1	KAI3430588.1	
N3.HOG0007530	OG0006495	n0			XP_005843360.1	KAI3430543.1	
N3.HOG0007531	OG0006496	n0			XP_005844569.1	KAI3430399.1	
N3.HOG0007532	OG0006497	n0			XP_005843348.1	KAI3430448.1	
N3.HOG0007533	OG0006498	n0			XP_005844072.1	KAI3430558.1	
N3.HOG0007534	OG0006499	n0				KAI3430576.1	
N3.HOG0007535	OG0006500	n0			XP_005843409.1	KAI3430456.1	
N3.HOG0007536	OG0006502	n0			XP_005844951.1	KAI3431718.1	
N3.HOG0007537	OG0006503	n0			XP_005844934.1	KAI3431743.1	
N3.HOG0007538	OG0006504	n0			XP_005844929.1	KAI3431755.1	
N3.HOG0007539	OG0006505	n0			XP_005851736.1	KAI3429413.1	
N3.HOG0007540	OG0006506	n0			XP_005844862.1	KAI3431670.1	
N3.HOG0007541	OG0006507	n0			XP_005844836.1	KAI3431736.1	
N3.HOG0007542	OG0006509	n0			XP_005847565.1	KAI3425767.1	
N3.HOG0007543	OG0006510	n0			XP_005843291.1		
N3.HOG0007544	OG0006511	n0			XP_005844955.1	KAI3431709.1	
N3.HOG0007545	OG0006512	n0			XP_005843259.1	KAI3431781.1	
N3.HOG0007546	OG0006513	n0			XP_005844825.1	KAI3431757.1	
N3.HOG0007547	OG0006514	n0			XP_005844860.1	KAI3431673.1	
N3.HOG0007548	OG0006515	n0			XP_005843251.1	KAI3431800.1	
N3.HOG0007549	OG0006516	n0			XP_005844848.1	KAI3431708.1	
N3.HOG0007550	OG0006517	n0			XP_005845875.1	KAI3425253.1	
N3.HOG0007551	OG0006519	n0			XP_005845717.1	KAI3425372.1	
N3.HOG0007552	OG0006520	n0			XP_005845869.1	KAI3425270.1	
N3.HOG0007553	OG0006521	n0			XP_005845735.1	KAI3425331.1	
N3.HOG0007554	OG0006522	n0			XP_005845864.1	KAI3425285.1	
N3.HOG0007555	OG0006523	n0				KAI3427063.1	
N3.HOG0007556	OG0006524	n0			XP_005845803.1	KAI3425162.1	
N3.HOG0007557	OG0006525	n0			XP_005845764.1	KAI3425254.1	
N3.HOG0007558	OG0006526	n0			XP_005845756.1		
N3.HOG0007559	OG0006527	n0			XP_005845737.1	KAI3425319.1	
N3.HOG0007560	OG0006528	n0			XP_005845893.1	KAI3425217.1	
N3.HOG0007561	OG0006529	n0			XP_005845734.1	KAI3425333.1	
N3.HOG0007562	OG0006530	n0			XP_005845887.1	KAI3425234.1	
N3.HOG0007563	OG0006531	n0			XP_005845772.1		
N3.HOG0007564	OG0006532	n0			XP_005850539.1	KAI3431767.1	
N3.HOG0007565	OG0006533	n0			XP_005844130.1	KAI3430696.1	
N3.HOG0007566	OG0006534	n0			XP_005845743.1	KAI3425310.1	
N3.HOG0007567	OG0006535	n0			XP_005845776.1	KAI3425212.1	
N3.HOG0007568	OG0006537	n0			XP_005845905.1	KAI3425185.1	
N3.HOG0007569	OG0006538	n0			XP_005849051.1	KAI3434960.1	
N3.HOG0007570	OG0006539	n0			XP_005844239.1	KAI3426080.1	
N3.HOG0007571	OG0006540	n0			XP_005849280.1	KAI3434893.1	
N3.HOG0007572	OG0006541	n0			XP_005847674.1	KAI3425975.1	
N3.HOG0007573	OG0006542	n0			XP_005848579.1	KAI3426493.1	
N3.HOG0007574	OG0006543	n0			XP_005847838.1	KAI3425982.1	
N3.HOG0007575	OG0006544	n0			XP_005847848.1		
N3.HOG0007576	OG0006545	n0			XP_005847837.1	KAI3425979.1	
N3.HOG0007577	OG0006548	n0			XP_005847660.1	KAI3425949.1	
N3.HOG0007578	OG0006549	n0			XP_005844226.1	KAI3426052.1	
N3.HOG0007579	OG0006550	n0			XP_005849039.1	KAI3434984.1	
N3.HOG0007580	OG0006551	n1			XP_005850751.1		
N3.HOG0007581	OG0006551	n2			XP_005846984.1		
N3.HOG0007582	OG0006552	n0			XP_005849086.1	KAI3434882.1	
N3.HOG0007583	OG0006553	n0			XP_005849089.1	KAI3434874.1	
N3.HOG0007584	OG0006554	n0			XP_005844247.1	KAI3426097.1	
N3.HOG0007585	OG0006555	n0			XP_005844163.1	KAI3426101.1	
N3.HOG0007586	OG0006556	n0			XP_005844246.1	KAI3426095.1	
N3.HOG0007587	OG0006557	n0			XP_005849090.1	KAI3434872.1	
N3.HOG0007588	OG0006558	n0			XP_005847686.1	KAI3426006.1	
N3.HOG0007589	OG0006559	n0			XP_005847683.1	KAI3425999.1	
N3.HOG0007590	OG0006560	n0			XP_005851653.1	KAI3423801.1	
N3.HOG0007591	OG0006561	n0			XP_005846037.1	KAI3431455.1	
N3.HOG0007592	OG0006562	n0			XP_005846175.1	KAI3431468.1	
N3.HOG0007593	OG0006563	n0			XP_005847038.1		
N3.HOG0007594	OG0006564	n0			XP_005844919.1	KAI3431560.1	
N3.HOG0007595	OG0006565	n0			XP_005845981.1	KAI3431324.1	
N3.HOG0007596	OG0006566	n0			XP_005846192.1	KAI3431493.1	
N3.HOG0007597	OG0006567	n0			XP_005846050.1	KAI3431476.1	
N3.HOG0007598	OG0006568	n0			XP_005846069.1	KAI3431530.1	
N3.HOG0007599	OG0006569	n0			XP_005844906.1	KAI3431585.1	
N3.HOG0007600	OG0006570	n0			XP_005844888.1	KAI3431621.1	
N3.HOG0007601	OG0006571	n0			XP_005846121.1, XP_005846122.1	KAI3431357.1	
N3.HOG0007602	OG0006572	n0			XP_005842711.1	KAI3431545.1	
N3.HOG0007603	OG0006573	n0			XP_005846581.1	KAI3423886.1	
N3.HOG0007604	OG0006574	n0			XP_005846179.1	KAI3431475.1	
N3.HOG0007605	OG0006575	n0			XP_005846202.1	KAI3431515.1	
N3.HOG0007606	OG0006576	n0			XP_005846104.1	KAI3431313.1	
N3.HOG0007607	OG0006577	n0			XP_005846012.1	KAI3431393.1	
N3.HOG0007608	OG0006578	n0			XP_005846117.1	KAI3431350.1	
N3.HOG0007609	OG0006579	n0			XP_005846146.1	KAI3431402.1	
N3.HOG0007610	OG0006580	n0			XP_005845017.1	KAI3431561.1	
N3.HOG0007611	OG0006581	n0			XP_005846007.1	KAI3431378.1	
N3.HOG0007612	OG0006582	n0			XP_005845982.1	KAI3431325.1	
N3.HOG0007613	OG0006583	n0			XP_005846158.1	KAI3431422.1	
N3.HOG0007614	OG0006584	n0			XP_005847326.1	KAI3428493.1	
N3.HOG0007615	OG0006585	n0			XP_005847389.1	KAI3428710.1	
N3.HOG0007616	OG0006586	n0			XP_005847305.1	KAI3428531.1	
N3.HOG0007617	OG0006587	n0				KAI3428584.1	
N3.HOG0007618	OG0006588	n0			XP_005847393.1	KAI3428698.1	
N3.HOG0007619	OG0006589	n0			XP_005847331.1	KAI3428478.1	
N3.HOG0007620	OG0006590	n0			XP_005847510.1	KAI3428454.1	
N3.HOG0007621	OG0006591	n0			XP_005847340.1	KAI3428449.1	
N3.HOG0007622	OG0006592	n0			XP_005847350.1	KAI3428424.1	
N3.HOG0007623	OG0006593	n0			XP_005847252.1	KAI3428692.1	
N3.HOG0007624	OG0006594	n0			XP_005847258.1	KAI3428677.1	
N3.HOG0007625	OG0006595	n0			XP_005847396.1	KAI3428691.1	
N3.HOG0007626	OG0006596	n0			XP_005845147.1	KAI3424728.1	
N3.HOG0007627	OG0006597	n0			XP_005847481.1	KAI3428514.1	
N3.HOG0007628	OG0006598	n0			XP_005847269.1	KAI3428652.1	
N3.HOG0007629	OG0006599	n0			XP_005847361.1	KAI3428403.1	
N3.HOG0007630	OG0006600	n0			XP_005847438.1	KAI3428603.1	
N3.HOG0007631	OG0006601	n0			XP_005847275.1	KAI3428629.1	
N3.HOG0007632	OG0006602	n0			XP_005847229.1	KAI3428749.1	
N3.HOG0007633	OG0006604	n0			XP_005847408.1	KAI3428670.1	
N3.HOG0007634	OG0006605	n0			XP_005847273.1	KAI3428646.1	
N3.HOG0007635	OG0006607	n0				KAI3425259.1	
N3.HOG0007636	OG0006608	n0			XP_005848315.1	KAI3426340.1	
N3.HOG0007637	OG0006609	n0				KAI3426490.1	
N3.HOG0007638	OG0006610	n0			XP_005848358.1	KAI3426439.1	
N3.HOG0007639	OG0006611	n0			XP_005848404.1	KAI3426119.1	
N3.HOG0007640	OG0006612	n0			XP_005848274.1	KAI3426271.1	
N3.HOG0007641	OG0006613	n0			XP_005848393.1	KAI3426110.1	
N3.HOG0007642	OG0006614	n0			XP_005848566.1	KAI3426470.1	
N3.HOG0007643	OG0006615	n0			XP_005848302.1	KAI3426307.1	
N3.HOG0007644	OG0006616	n0			XP_005848387.1	KAI3426508.1	
N3.HOG0007645	OG0006617	n0			XP_005848203.1	KAI3426113.1	
N3.HOG0007646	OG0006618	n0			XP_005848523.1	KAI3426377.1	
N3.HOG0007647	OG0006619	n0			XP_005848533.1	KAI3426406.1	
N3.HOG0007648	OG0006620	n0			XP_005845556.1	KAI3424118.1	
